Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[120]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [120]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::allocator(std::allocator<double> const&) [127]
[121]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [121]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [138]
[122]    0.0    0.00    0.00       2         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [122]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::begin() const [157]
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::end() const [156]
[123]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [123]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::begin() const [159]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::end() const [158]
[124]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [124]
-----------------------------------------------
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [142]
[125]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [125]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [173]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [163]
[126]    0.0    0.00    0.00       2         std::allocator<Vector>::allocator(std::allocator<Vector> const&) [126]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [120]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [174]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [168]
[127]    0.0    0.00    0.00       2         std::allocator<double>::allocator(std::allocator<double> const&) [127]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [121]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [139]
[128]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [128]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [144]
[129]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [132]
[130]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [130]
                0.00    0.00       2/3           std::allocator<Vector>::~allocator() [118]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [163]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [164]
[131]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [136]
[132]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [132]
                0.00    0.00       2/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [104]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [130]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [135]
[133]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [133]
                0.00    0.00       2/3           std::allocator<double>::~allocator() [119]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [168]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [169]
[134]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [134]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [137]
[135]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [135]
                0.00    0.00       2/18          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [90]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [133]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[136]    0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [136]
                0.00    0.00       2/30          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [83]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [132]
                0.00    0.00       2/11          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [106]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[137]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::~vector() [137]
                0.00    0.00       2/35          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [72]
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [145]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [135]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [139]
[138]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [138]
                0.00    0.00       2/2           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [122]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [146]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[139]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [139]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [128]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [138]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [146]
[140]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [140]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [184]
[141]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [141]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [179]
[142]    0.0    0.00    0.00       2         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [142]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [125]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [146]
[143]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [143]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [145]
[144]    0.0    0.00    0.00       2         void std::_Destroy<double*>(double*, double*) [144]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [137]
[145]    0.0    0.00    0.00       2         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [145]
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [144]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [138]
[146]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [146]
                0.00    0.00       2/2           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [143]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [140]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [188]
[147]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [147]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6VectorC2Ev [185]
[148]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [148]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7Dataset4readENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [186]
[149]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [149]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8Analysis24correlation_coefficientsESt6vectorI6VectorSaIS1_EE [187]
[150]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [150]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[151]    0.0    0.00    0.00       1         Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [151]
                0.00    0.00   32641/32706       std::vector<double, std::allocator<double> >::size() const [40]
                0.00    0.00   32640/32640       std::setprecision(int) [45]
                0.00    0.00   32640/32640       std::vector<double, std::allocator<double> >::operator[](unsigned long) [44]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Vector>::allocator() [160]
[152]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Vector>::new_allocator() [152]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator() [161]
[153]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [18]
[154]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [154]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [173]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
[155]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [155]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [174]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [18]
[156]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::end() const [156]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [18]
[157]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::begin() const [157]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
[158]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::end() const [158]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
[159]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::begin() const [159]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [164]
[160]    0.0    0.00    0.00       1         std::allocator<Vector>::allocator() [160]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Vector>::new_allocator() [152]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [169]
[161]    0.0    0.00    0.00       1         std::allocator<double>::allocator() [161]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [181]
[162]    0.0    0.00    0.00       1         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [166]
[163]    0.0    0.00    0.00       1         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [163]
                0.00    0.00       1/2           std::allocator<Vector>::allocator(std::allocator<Vector> const&) [126]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [167]
[164]    0.0    0.00    0.00       1         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [164]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [131]
                0.00    0.00       1/1           std::allocator<Vector>::allocator() [160]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [166]
[165]    0.0    0.00    0.00       1         std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [165]
                0.00    0.00       1/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [109]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [18]
[166]    0.0    0.00    0.00       1         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [166]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [163]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [176]
[167]    0.0    0.00    0.00       1         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [167]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [164]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [171]
[168]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [168]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [134]
                0.00    0.00       1/2           std::allocator<double>::allocator(std::allocator<double> const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [172]
[169]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [169]
                0.00    0.00       1/1           std::allocator<double>::allocator() [161]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [171]
[170]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [170]
                0.00    0.00       1/17          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [95]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
[171]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [171]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [168]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [177]
[172]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [172]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [169]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [154]
[173]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [173]
                0.00    0.00       1/2           std::allocator<Vector>::allocator(std::allocator<Vector> const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [155]
[174]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [174]
                0.00    0.00       1/2           std::allocator<double>::allocator(std::allocator<double> const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [182]
[175]    0.0    0.00    0.00       1         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
                0.00    0.00       1/1           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [184]
-----------------------------------------------
                0.00    0.00       1/1           Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[176]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector() [176]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [167]
-----------------------------------------------
                0.00    0.00       1/1           Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[177]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [177]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [172]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[178]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
                0.00    0.00       1/33          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [73]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [155]
                0.00    0.00       1/32706       std::vector<double, std::allocator<double> >::size() const [40]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [171]
                0.00    0.00       1/35          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [72]
                0.00    0.00       1/3           std::allocator<double>::~allocator() [119]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::end() const [158]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::begin() const [159]
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [183]
-----------------------------------------------
                0.00    0.00       1/1           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [184]
[179]    0.0    0.00    0.00       1         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [179]
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [142]
                0.00    0.00       1/353         double* std::__niter_base<double*>(double*) [53]
                0.00    0.00       1/1           double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [180]
                0.00    0.00       1/257         double* std::__niter_wrap<double*>(double* const&, double*) [55]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [179]
[180]    0.0    0.00    0.00       1         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [180]
                0.00    0.00       1/1           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [181]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [180]
[181]    0.0    0.00    0.00       1         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [181]
                0.00    0.00       1/1           double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [162]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [183]
[182]    0.0    0.00    0.00       1         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [182]
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [178]
[183]    0.0    0.00    0.00       1         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [183]
                0.00    0.00       1/1           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [182]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [175]
[184]    0.0    0.00    0.00       1         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [184]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [141]
